stock_flow,balance_type,instrument,counterparty,series_type,series_id,start,end,n_obs,unit,data_type,frequency,collection_month,file_no
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Total (Counterparty sectors),Original,A3426527F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Other private non-financial corporations,Original,A3366352L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Public non-financial corporations,Original,A83833960V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Central bank,Original,A3358639W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Authorised deposit taking Institutions,Original,A3369370W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Other broad money Institutions,Original,A3373546T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Pension funds,Original,A3371377C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Life insurance corporations,Original,A3361789L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Non-life insurance corporations,Original,A3363244X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Money market financial investment funds,Original,A3364837X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Non-money market financial investment funds,Original,A3374494V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Central borrowing authorities,Original,A3371917F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Other financial corporations,Original,A3361792A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,One name paper issued in Australia held by:,Rest of world,Original,A3369373C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Total (Counterparty sectors),Original,A3429809J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Private non-financial investment funds,Original,A3365422R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Other private non-financial corporations,Original,A3365929A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Public non-financial corporations,Original,A83834602L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Central bank,Original,A3373099A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Authorised deposit taking Institutions,Original,A3359824T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Other broad money Institutions,Original,A3369988X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Pension funds,Original,A3374608F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Life insurance corporations,Original,A3362818F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Non-life insurance corporations,Original,A3365425W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Money market financial investment funds,Original,A3373654A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Non-money market financial investment funds,Original,A3367903R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Central borrowing authorities,Original,A3361453J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Other financial corporations,Original,A3367906W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",State and local general government,Original,A3366454A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Households,Original,A3358747F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Rest of world,Original,A3361456R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued offshore held by:",Total (Counterparty sectors),Original,A3431234W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued offshore held by:",Rest of world,Original,A3365932R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Total (Counterparty sectors),Original,A3429236K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Other private non-financial corporations,Original,A83749186T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Central bank,Original,A83749187V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Authorised deposit taking Institutions,Original,A3364411R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Rest of world,Original,A3369994V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Short term loans and placements,Total (Counterparty sectors),Original,A3429833J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Short term loans and placements,Rest of world,Original,A3362878J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Total (Counterparty sectors),Original,A3427856L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Public non-financial corporations,Original,A84931386V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Authorised deposit taking Institutions,Original,A3367984C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Other broad money Institutions,Original,A3364477F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Pension funds,Original,A3359908A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Non-life insurance corporations,Original,A3545160X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Central borrowing authorities,Original,A85253437C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,State and local general government,Original,A3545161A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements,Rest of world,Original,A3359911R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Unfunded superannuation claims,Total (Counterparty sectors),Original,A3425381J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Unfunded superannuation claims,Pension funds,Original,A3367015T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Unfunded superannuation claims,Households,Original,A3370618L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Total (Counterparty sectors),Original,A3427865R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Other private non-financial corporations,Original,A3367510A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Public non-financial corporations,Original,A83834275R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Life insurance corporations,Original,A3544552T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Non-life insurance corporations,Original,A83727987J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Non-money market financial investment funds,Original,A84931334T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,State and local general government,Original,A3365086R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Households,Original,A3370120C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Rest of world,Original,A3368107V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232030.xlsx
Net lending (+) / net borrowing (-) ,,NA,NA,Original,A83822748F,1/09/1988,1/12/2024,146,$ Millions,DERIVED,Quarter,3,5232032.xlsx
Net errors and omissions ,,NA,NA,Original,A83822586A,1/09/1988,1/12/2024,146,$ Millions,DERIVED,Quarter,3,5232032.xlsx
Net transactions during period ,Change in/Net financial position,Total (Counterparty sectors),,Original,A3425973L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Total financial assets,Total (Counterparty sectors),Original,A3432636F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Deposits accepted by:,Total (Counterparty sectors),Original,A3431421C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Deposits accepted by:,Central bank,Original,A3370781L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Deposits accepted by:,Authorised deposit taking Institutions,Original,A3360176C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Holdings of bills of exchange accepted by:,Total (Counterparty sectors),Original,A3561955C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Holdings of bills of exchange accepted by:,Authorised deposit taking Institutions,Original,A3540838A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,One name paper issued by:,Total (Counterparty sectors),Original,A3427266L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,One name paper issued by:,Authorised deposit taking Institutions,Original,A3368330K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,One name paper issued by:,Other broad money Institutions,Original,A3540853X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,One name paper issued by:,Central borrowing authorities,Original,A3370850F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,One name paper issued by:,Other financial corporations,Original,A3540854A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Total (Counterparty sectors),Original,A3431481F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Other private non-financial corporations,Original,A3368966T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Public non-financial corporations,Original,A83834883V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Authorised deposit taking Institutions,Original,A3373601W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Central borrowing authorities,Original,A3371960L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Securitisers,Original,A3374549T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",National general government,Original,A3367328F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Total (Counterparty sectors),Original,A3425631L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Other private non-financial corporations,Original,A3362405J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Public non-financial corporations,Original,A83833953W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Pension funds,Original,A3541012X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232032.xlsx
